nums,command,mean,stddev,median,user,system,min,max
920,./main < seq_tmp.txt,0.004236010838143851,0.0007689568239415783,0.00458963504,0.003429381531322503,0.0012463733178654287,0.00311052304,0.00533016704
930,./main < seq_tmp.txt,0.0023151857075184284,0.0007339638021836583,0.00262474616,0.0018415289926289938,0.0011421795085995085,0,0.0034367341600000014
940,./main < seq_tmp.txt,0.003134396156962753,0.0007347237667369785,0.0034716962200000007,0.0024847311174785087,0.0016058676217765042,0.001525755220000001,0.004091482220000001
950,./main < seq_tmp.txt,0.003057103124166667,0.001188783980130741,0.0029530885800000003,0.0024546476190476165,0.0012045144047619044,0,0.004924000580000001
960,./main < seq_tmp.txt,0.004980055584705878,0.0009428446321169581,0.00528154332,0.003477512058823532,0.0017299600980392159,0.0004719118200000004,0.00743901582
970,./main < seq_tmp.txt,0.005971181906169155,0.000771497557577127,0.00627737964,0.004347939402985074,0.001780529850746269,0.00475489964,0.00703215364
980,./main < seq_tmp.txt,0.002365977689321536,0.0008331065550982086,0.0026659688600000012,0.0017992541592920352,0.0012416421238938046,0,0.005929457860000003
990,./main < seq_tmp.txt,0.001966224549560119,0.0012109067739850036,0.0024521312000000016,0.001595784281524928,0.0012687950733137829,0,0.003470527200000003
1000,./main < seq_tmp.txt,0.00403920469578313,0.0012290466055444817,0.004552223900000002,0.003240354939759034,0.0012374813253012058,0,0.0057972399000000025
1100,./main < seq_tmp.txt,0.0020973701166863905,0.0008320221533513597,0.0021318038799999998,0.0016870020710059196,0.0011834911242603555,0.0005094918799999999,0.0035578858799999993
1200,./main < seq_tmp.txt,0.005377638178722359,0.0008309905181960606,0.00572441582,0.0037732712039312047,0.001828685651105651,0.00281793782,0.00759589582
1300,./main < seq_tmp.txt,0.0024072572251960813,0.0008200131129911272,0.00279088386,0.0019437733333333334,0.0012777412745098035,0.0007761793600000004,0.0036548143600000013
1400,./main < seq_tmp.txt,0.0035350305199476433,0.0012414466537978043,0.0033562010200000004,0.0024366467015706815,0.0015213422513089007,0,0.00526126002
1500,./main < seq_tmp.txt,0.0014516365377230775,0.001405385715661921,0.0008262968800000015,0.0011720777846153843,0.001444863138461538,0,0.0038075048800000014
1600,./main < seq_tmp.txt,0.002845802801287551,0.0011724388053357593,0.0030037179000000002,0.002159398884120171,0.0012975059227467805,0.00020284390000000017,0.0044742089
1700,./main < seq_tmp.txt,0.0024123749842948727,0.0011886787791061434,0.0029940418000000014,0.0019365303846153846,0.0013317416025641032,0,0.003999138300000002
1800,./main < seq_tmp.txt,0.0029271557537026258,0.000972722265285569,0.003071351639999999,0.002043880699708456,0.001515717667638483,0.0008417276399999988,0.00458597964
1900,./main < seq_tmp.txt,0.0029860908859016388,0.0010074677699561043,0.0034264478399999992,0.002136818163934424,0.0015936393442622944,0.00020633183999999982,0.0053982968400000005
2000,./main < seq_tmp.txt,0.004853006460883284,0.0009546393761687514,0.004674581299999999,0.0038077207570977895,0.0014457720504731852,0.0036261903000000006,0.006625311300000001
2100,./main < seq_tmp.txt,0.0012158146563968682,0.0013877385463387632,0.0007265811200000008,0.001380177963446475,0.0012324768668407313,0,0.00427069812
2200,./main < seq_tmp.txt,0.0031744855961881183,0.0013612847229178236,0.0035353341200000015,0.0024318344554455458,0.0013834099999999992,0,0.022183226620000003
2300,./main < seq_tmp.txt,0.003705715622631577,0.0009923127360670313,0.0041349384199999995,0.0028339873684210515,0.0015319499999999994,0.0012783009200000002,0.00492055092
2400,./main < seq_tmp.txt,0.0035754819597385613,0.0010192925770671766,0.00399904678,0.0026988113071895426,0.0014389847058823523,0.0018667257800000009,0.004950966780000001
2500,./main < seq_tmp.txt,0.003959530233090022,0.0012119176263516104,0.004530438980000001,0.0027954380048661803,0.0017580436009732353,0,0.006416896980000001
2600,./main < seq_tmp.txt,0.003428675910080861,0.0010344219466727614,0.003868663839999999,0.002441689380053909,0.0016232104582210242,0.0006917478399999979,0.004970195839999998
2700,./main < seq_tmp.txt,0.003504591520602006,0.0010433923007831447,0.004007511339999999,0.002486635986622074,0.0016147855518394648,0.000681875339999998,0.005024754339999998
2800,./main < seq_tmp.txt,0.006794872366198343,0.0012306402721746154,0.00733488686,0.0052918115702479404,0.00170550826446281,0.003948818359999999,0.008438904359999999
2900,./main < seq_tmp.txt,0.005194567804040403,0.0011091590833609878,0.0045894734,0.0042038725925925904,0.0014034846464646468,0.0038631274000000006,0.006905390400000001
3000,./main < seq_tmp.txt,0.003833026292098768,0.0010607748985709852,0.004293147460000001,0.003670046913580247,0.0009416419753086415,0.0019682634600000012,0.005417431460000001
3100,./main < seq_tmp.txt,0.006190694429966774,0.001224750825991784,0.0066000964200000015,0.0046043780730897,0.0018895340863787382,0.003035791420000001,0.007859514420000002
3200,./main < seq_tmp.txt,0.004251246277620579,0.001421498460608786,0.00459083626,0.0031074052090032164,0.0015511452090032163,0,0.00623454826
3300,./main < seq_tmp.txt,0.007118520303448271,0.001141628358576145,0.0076538478,0.005446993793103449,0.0018203422068965517,0.0032025198000000003,0.008863228800000001
3400,./main < seq_tmp.txt,0.0035364915970629383,0.0011188088478094546,0.004025397660000001,0.002837717202797202,0.0013713121678321672,0.0016363986600000007,0.005239196660000001
3500,./main < seq_tmp.txt,0.006733365641525883,0.0012401343664258206,0.0073372093199999995,0.005174383378746596,0.0017881258855585835,0.00443249532,0.00864144232
3600,./main < seq_tmp.txt,0.004172038277500002,0.0010967340770612452,0.0045903397399999985,0.003223579400000002,0.0014510112999999991,0.0013303577399999987,0.005699626739999998
3700,./main < seq_tmp.txt,0.0035270318857142844,0.0012928966045790769,0.00410647478,0.003006797942857141,0.0012316139428571427,0.0008989267799999999,0.005355168780000001
3800,./main < seq_tmp.txt,0.006937929486007329,0.0013167370199157191,0.007452482160000001,0.0056340300366300375,0.0015258769230769229,0.00429660716,0.00883196816
3900,./main < seq_tmp.txt,0.0038270968503546113,0.001293589616725173,0.0044358199000000004,0.0028344683687943238,0.0015306119858156022,0.0020092558999999996,0.0062639289
4000,./main < seq_tmp.txt,0.007231576092957744,0.0021674278396792554,0.007727793200000001,0.005412708619718311,0.0018494805633802814,0.0046001102,0.0398825372
4100,./main < seq_tmp.txt,0.006283150486666666,0.0012556670691840413,0.006866848620000001,0.0047225146666666695,0.0017899376666666658,0.004306713120000001,0.00801785412
4200,./main < seq_tmp.txt,0.005745523190704968,0.0013693101194230898,0.006411598880000001,0.004278694569190602,0.0017554694516971295,0.0004756038800000006,0.007927370880000001
4300,./main < seq_tmp.txt,0.004123479071784702,0.0013587107924993114,0.004236074780000001,0.003257257223796031,0.0014255825495750715,0.00194550678,0.00627050278
4400,./main < seq_tmp.txt,0.004541559476923075,0.0012927166006355493,0.005081461400000002,0.0036833092307692315,0.0013998706293706289,0.0020832679000000014,0.006271926900000002
4500,./main < seq_tmp.txt,0.0044379118144802845,0.00134557930874222,0.005114387559999999,0.0035279426523297484,0.0015492222222222211,0.0009903795599999982,0.006055146559999999
4600,./main < seq_tmp.txt,0.004202063026762594,0.001335811827180755,0.00488313248,0.003482172805755395,0.0013886494964028774,0.0021684359800000002,0.00601275698
4700,./main < seq_tmp.txt,0.0066249801096605705,0.0013105357286097327,0.007266565999999999,0.005245259321148822,0.0016713536814621402,0.004542111999999999,0.008817852999999999
4800,./main < seq_tmp.txt,0.004032557027906978,0.0013816337633300278,0.0047205659,0.0031723674418604676,0.0013541399224806195,0.001353523399999999,0.0059277463999999995
4900,./main < seq_tmp.txt,0.005655257286744187,0.0013672415641950793,0.006238655560000002,0.004165821395348838,0.0018262238372093022,0.0032057255600000016,0.0076252485600000015
5000,./main < seq_tmp.txt,0.004446850808235297,0.0013910279315489278,0.005132982420000002,0.0030600779411764697,0.0017462767647058828,0.002253881420000002,0.0064814734200000015
5100,./main < seq_tmp.txt,0.0045152030188235345,0.0015124764270249148,0.005202389359999999,0.0030976002352941156,0.0017898004705882364,0.0021612783600000003,0.009101834360000002
5200,./main < seq_tmp.txt,0.005729146561591518,0.0013858615441283161,0.006321614360000002,0.004359070557029178,0.001770491511936339,0.0033212903600000005,0.00794677136
5300,./main < seq_tmp.txt,0.006358647778278937,0.0015029411360177997,0.007219489440000002,0.004614505994065283,0.0020069043323442137,0.003931784440000001,0.008456986440000001
5400,./main < seq_tmp.txt,0.004442613668627452,0.0014784514923512305,0.0052743729,0.0031862632156862756,0.001672148549019608,0.0022699809000000003,0.006467326900000001
5500,./main < seq_tmp.txt,0.0045789293669962015,0.0015158186308365797,0.005499029040000001,0.003588606844106463,0.0014267747528517115,0.002469861040000002,0.006752357040000002
5600,./main < seq_tmp.txt,0.007222868380000003,0.001493535675547195,0.00787184698,0.005242949415384612,0.0020861366153846145,0.00486645398,0.009469471980000001
5700,./main < seq_tmp.txt,0.007955350132499997,0.001426618416010654,0.008512790319999998,0.006187854761904759,0.0019054696428571424,0.002054231819999999,0.01008654082
5800,./main < seq_tmp.txt,0.004701202914754102,0.001808718750283307,0.005342568799999999,0.0035669722404371587,0.0016212777049180325,0.0017341872999999987,0.026265961299999998
5900,./main < seq_tmp.txt,0.006598153224751375,0.0013085795082108942,0.007108528780000001,0.005134855027624306,0.0017881148066298334,0.004206770280000001,0.00877750828
6000,./main < seq_tmp.txt,0.006937274138005542,0.0014150200689319904,0.0072792766200000004,0.005315942382271466,0.0018236910803324105,0.002103210620000001,0.009769751620000001
6100,./main < seq_tmp.txt,0.004330437833846154,0.0016533100855604412,0.004759190879999999,0.0032192423076923067,0.0016317719999999994,0.0023173438800000003,0.006710746879999999
6200,./main < seq_tmp.txt,0.007958752360244648,0.001426516551455936,0.0082869774,0.006209576024464833,0.0018807372477064213,0.0027206673999999997,0.0102397414
6300,./main < seq_tmp.txt,0.004540905323797466,0.001589063824695959,0.0037790440200000013,0.0033565902109704664,0.0016471075949367096,0.00272394002,0.00735328802
6400,./main < seq_tmp.txt,0.005740618973023255,0.0013462172542903761,0.005939345380000001,0.004844532093023255,0.0014127524806201558,0.0009466738800000003,0.00832211788
6500,./main < seq_tmp.txt,0.005262518986888224,0.0017113349676980436,0.004370703860000002,0.004229594199395768,0.0015303562537764348,0.0033772148600000017,0.008078738860000002
6600,./main < seq_tmp.txt,0.005782536868965516,0.0016976963529202742,0.0049020293,0.004729910206896547,0.0014668715862068962,0.0032969997999999995,0.0089363178
6700,./main < seq_tmp.txt,0.0055071617511111125,0.0015582805848662923,0.005614633639999999,0.004554639658119655,0.0014925160683760686,0.0006838891399999986,0.00834948814
6800,./main < seq_tmp.txt,0.006873981708985512,0.001296412817475892,0.006264454279999999,0.005439256811594202,0.0017032321159420293,0.0016181332799999996,0.00954511828
6900,./main < seq_tmp.txt,0.00745948535238095,0.0017857377048211963,0.007660105400000002,0.005699095910364143,0.0019858515406162487,0.0045475814,0.011294799400000001
7000,./main < seq_tmp.txt,0.006448025577106109,0.0017883185595828361,0.005535303680000001,0.0046617588424437304,0.002001051832797426,0.00386935368,0.00972478868
7100,./main < seq_tmp.txt,0.004729080586265061,0.0015527152330126323,0.00406837834,0.003653008995983935,0.0016513457831325298,0,0.00751158534
7200,./main < seq_tmp.txt,0.005091636295066079,0.0017637857484004912,0.005235575740000002,0.003668924669603523,0.0018327501321585905,0.0026855187400000027,0.007940876740000002
7300,./main < seq_tmp.txt,0.004890788514393942,0.001783629711765651,0.0043149292,0.0037813045454545453,0.0016396887878787876,0.00007643220000000048,0.0077530112000000016
7400,./main < seq_tmp.txt,0.005312700666666665,0.001587424987367163,0.0053632484,0.004117748444444445,0.001688095822222223,0.00007773540000000079,0.007883984400000002
7500,./main < seq_tmp.txt,0.004867980786991405,0.0017086444009215501,0.004402844340000003,0.003562693581661893,0.0017366899713467045,0.00011535334000000244,0.007921679340000003
7600,./main < seq_tmp.txt,0.006465242179737986,0.0019303160752785805,0.005437081040000001,0.005461119475982532,0.002081110480349345,0.004368074040000001,0.010345014040000001
7700,./main < seq_tmp.txt,0.0052819354828754,0.001632590898281245,0.005064477780000001,0.00399344242811501,0.0017933152715654958,0.00294077078,0.00901071178
7800,./main < seq_tmp.txt,0.007970429473333332,0.001848006059304026,0.0071049506400000005,0.006123569918699187,0.002073951869918699,0.005885142140000001,0.01118067514
7900,./main < seq_tmp.txt,0.008118436071799164,0.0017434415535102382,0.00778990144,0.006378518744769875,0.0018853225104602503,0.0056179514399999995,0.01127552544
8000,./main < seq_tmp.txt,0.006676501553015868,0.001828543693897904,0.005965446079999999,0.005129224634920632,0.0018832082539682533,0.0014991140799999994,0.00993115508
8100,./main < seq_tmp.txt,0.005325882500623231,0.0018690938622311925,0.005334478360000002,0.004335813937677054,0.0015819183002832857,0,0.008799914360000001
8200,./main < seq_tmp.txt,0.00972935359459228,0.001956044592189904,0.01062602638,0.00715249261802575,0.002584374248927036,0.00314680938,0.012356975380000001
8300,./main < seq_tmp.txt,0.005252837541350484,0.0016285744350988066,0.00470647076,0.004240336141479098,0.0015843410289389066,0.002902894760000001,0.00876348876
8400,./main < seq_tmp.txt,0.007373589378111593,0.0015775908897226955,0.007702632700000002,0.005864533047210298,0.001901874163090128,0.005245259700000001,0.011163634700000001
8500,./main < seq_tmp.txt,0.006199972908995635,0.001929241298209119,0.0071556440400000025,0.0050096448908296945,0.0016542508296943225,0.002966828040000001,0.008705734040000001
8600,./main < seq_tmp.txt,0.007451496552262771,0.001958536845608692,0.00844075868,0.005678510656934302,0.0020956894890510956,0.00409461868,0.01028582968
8700,./main < seq_tmp.txt,0.005908187411324199,0.001734582406495084,0.005235868320000001,0.004878802739726023,0.0014919053881278545,0.00126421132,0.00923290932
8800,./main < seq_tmp.txt,0.00944055189918368,0.0018225572615313745,0.009690375440000001,0.0073619727891156474,0.002231616054421769,0.0037989204400000003,0.012231516440000001
8900,./main < seq_tmp.txt,0.007603048201068253,0.0021186999190695196,0.006457215480000001,0.005589462314540061,0.0022308773293768553,0.005248130480000001,0.01097532448
9000,./main < seq_tmp.txt,0.008538319725657897,0.0019256496344496135,0.008784957900000001,0.0065844764473684215,0.002090423355263158,0.0055451149,0.0115508049
9100,./main < seq_tmp.txt,0.005856221808807342,0.002136514144660197,0.004797905240000001,0.004169085229357797,0.002027944954128441,0.00354782324,0.00933601324
9200,./main < seq_tmp.txt,0.0068999896945588285,0.0018861961014963924,0.00778062636,0.005665204926470591,0.0016812355882352935,0.003029035860000001,0.009949818860000001
9300,./main < seq_tmp.txt,0.00699363606600939,0.0020495858388796676,0.007893048619999999,0.005654676056338028,0.0017248403755868546,0.0033697166199999993,0.00938016062
9400,./main < seq_tmp.txt,0.008065942688543692,0.002471896728747366,0.009108212139999999,0.0061323617475728155,0.0021551749514563097,0.001307441139999999,0.02307017914
9500,./main < seq_tmp.txt,0.007446513210534984,0.0021021795638875196,0.00626192512,0.005628986502057618,0.0020637728395061735,0.002780141120000001,0.013579848120000002
9600,./main < seq_tmp.txt,0.00934725661545455,0.0013598423587949113,0.00980848812,0.007835553363636363,0.0018060713636363632,0.007026327620000002,0.01151675962
9700,./main < seq_tmp.txt,0.00818201492551237,0.001887960656995283,0.00865435724,0.006290663886925792,0.002120428833922261,0.0019012212399999993,0.01134375724
9800,./main < seq_tmp.txt,0.006673927125022424,0.0017091533098249894,0.007213693559999999,0.005175675874439464,0.0020066118385650227,0.0031065575599999997,0.01009697456
9900,./main < seq_tmp.txt,0.008738492685365853,0.00201493564680196,0.008645097100000002,0.006642414146341463,0.002237608292682927,0.0060017451000000015,0.012011341100000003
10000,./main < seq_tmp.txt,0.007570382616950672,0.0021317586552477936,0.0063508324600000015,0.00597896466367713,0.0018861474439461879,0.00560377346,0.011682473460000002
11000,./main < seq_tmp.txt,0.006134058897530869,0.0023827557796860573,0.0050311607,0.004547710370370372,0.0019741622222222213,0.0036018357,0.010285114700000002
12000,./main < seq_tmp.txt,0.006659618922027025,0.0025106948059175358,0.0064802405200000005,0.005361651486486492,0.001805955000000001,0.0029758345199999998,0.010760683520000001
13000,./main < seq_tmp.txt,0.01134710594607331,0.001522663431942922,0.0116521737,0.009116258638743456,0.0023815562303664915,0.007574413699999999,0.0141392057
14000,./main < seq_tmp.txt,0.00633370361687296,0.002526339192724945,0.005005007339999998,0.0050675975895765535,0.0017830348534201952,0.0040706543399999994,0.01213951634
15000,./main < seq_tmp.txt,0.006956940821403515,0.0026526453869960506,0.005917496660000001,0.005764848421052631,0.001639535087719298,0.0036807886600000025,0.013540382660000003
16000,./main < seq_tmp.txt,0.008485292398260864,0.0027233186250265294,0.00726373892,0.0066733430434782574,0.0021364446376811587,0.005717941920000001,0.01456963692
17000,./main < seq_tmp.txt,0.009727660046551718,0.003061960558377037,0.008111634900000001,0.007903793189655171,0.0021693605172413786,0.006134232900000001,0.015622929899999999
18000,./main < seq_tmp.txt,0.010518450735000004,0.003440619258232042,0.009377397860000001,0.009017930517241379,0.001910671379310345,0.00614355336,0.017174063360000002
19000,./main < seq_tmp.txt,0.013397589303513507,0.0034636710611992126,0.01534931704,0.011066331081081078,0.0026511148648648646,0.00694539554,0.01736549554
20000,./main < seq_tmp.txt,0.01323905092986302,0.0013894025642493834,0.01259722406,0.01125052273972603,0.0022676887671232884,0.011330304060000001,0.016619127060000002
21000,./main < seq_tmp.txt,0.013747998217730505,0.001570020866188238,0.013199305700000004,0.011973228085106381,0.002104146808510639,0.008028476700000002,0.017271645700000005
22000,./main < seq_tmp.txt,0.010845945472482271,0.004045465542200242,0.009144945820000002,0.008356828652482272,0.0028300347517730496,0.006131922820000002,0.018976551820000003
23000,./main < seq_tmp.txt,0.014584885300165286,0.004106493662872022,0.013790755920000003,0.011928226115702482,0.0028459492561983464,0.008803598920000003,0.021057720920000005
24000,./main < seq_tmp.txt,0.013181049097142865,0.004047099982079207,0.01471605124,0.01118481746031747,0.002439246349206349,0.00667927174,0.02090802474
25000,./main < seq_tmp.txt,0.015193524015736044,0.004486345729782406,0.014032568300000001,0.01257692598984771,0.002887190456852793,0.008761956300000002,0.0228946113
26000,./main < seq_tmp.txt,0.015342910226440678,0.005131609423808485,0.018096576540000003,0.0125051227118644,0.003071623389830508,0.007345451040000001,0.023209227040000002
27000,./main < seq_tmp.txt,0.015761476973731346,0.004434570966322153,0.01645891572,0.013579276716417918,0.0025015029850746265,0.00732015522,0.022446888220000003
28000,./main < seq_tmp.txt,0.020736864829278365,0.002692493100340123,0.021171458020000002,0.016788871752577317,0.004027444948453605,0.008616398019999999,0.025631244020000003
29000,./main < seq_tmp.txt,0.02129852998485982,0.0030604953989201867,0.02209603434,0.017892211214953272,0.0035210332710280366,0.01078525134,0.02508719934
30000,./main < seq_tmp.txt,0.017002264071219516,0.004989402370923491,0.019065807120000004,0.014407818048780482,0.0028057427642276416,0.008080565120000001,0.023392485120000004
31000,./main < seq_tmp.txt,0.018618047081304344,0.005777714712628307,0.02186190244,0.015509962608695657,0.003335225,0.00967924444,0.028491688440000003
32000,./main < seq_tmp.txt,0.02371422702019802,0.0017021758593689434,0.02447986804,0.018909280792079198,0.004847788910891088,0.021297833040000002,0.028526644040000004
33000,./main < seq_tmp.txt,0.01965906369203539,0.0056285989503168,0.021987265400000004,0.0161056021238938,0.003767826902654868,0.009165142400000001,0.028748986400000003
34000,./main < seq_tmp.txt,0.02195491118638298,0.004351609554825414,0.022827349580000003,0.019138298723404258,0.0030312927659574464,0.00962321708,0.02619814808
35000,./main < seq_tmp.txt,0.02098965582000001,0.006005610550814007,0.024125961080000004,0.017880350000000003,0.0033982215999999997,0.009566406580000002,0.027251681580000003
36000,./main < seq_tmp.txt,0.027626281531489372,0.0026627050994784047,0.02755217584,0.023036818723404254,0.00457701,0.01535115884,0.031610029840000005
37000,./main < seq_tmp.txt,0.019716928583040937,0.006613952892912908,0.0239912657,0.016124864327485385,0.0038068795321637415,0.009823427700000002,0.029531473699999998
38000,./main < seq_tmp.txt,0.023110534463736263,0.006883898567459939,0.0272519902,0.019135480439560443,0.004016041978021978,0.0134126842,0.0346495012
39000,./main < seq_tmp.txt,0.01889602249216216,0.006715438777356851,0.01590801808,0.016409659459459457,0.0030559778378378387,0.010099486080000001,0.028738146080000002
40000,./main < seq_tmp.txt,0.019662280589090916,0.006628162158627115,0.016160976880000004,0.016093228484848492,0.0036969113939393943,0.01270618688,0.03195864988
41000,./main < seq_tmp.txt,0.022944739326666668,0.007219096845318716,0.027458505260000005,0.0186903,0.0043618176000000015,0.012220346760000002,0.03233152376
42000,./main < seq_tmp.txt,0.020051733708700562,0.007795571592346132,0.014960776720000001,0.01701938135593221,0.0032218729943502807,0.01113429172,0.036516643720000005
43000,./main < seq_tmp.txt,0.025239072737500007,0.008486376359352834,0.0203803636,0.0209365325,0.004374742499999999,0.0149187476,0.040479480600000006
44000,./main < seq_tmp.txt,0.018306119459310346,0.0067665706238354715,0.015114389880000002,0.015196639310344822,0.00340328220689655,0.01294735588,0.03467764088
45000,./main < seq_tmp.txt,0.018553493333509932,0.00672583014673079,0.015415186360000003,0.015337531523178813,0.003500272450331124,0.013275695360000003,0.03470187536000001
46000,./main < seq_tmp.txt,0.030875015422137404,0.005070268742041062,0.0328254843,0.026197051145038175,0.004756993893129771,0.0137680863,0.0353306063
47000,./main < seq_tmp.txt,0.02237712947622377,0.00829650365784156,0.0178318137,0.017979103076923086,0.0044839146853146855,0.0158505147,0.042626162700000005
48000,./main < seq_tmp.txt,0.036549055475000015,0.00514878720440588,0.038219178199999995,0.031133657499999995,0.005395672499999999,0.0131683692,0.0404072752
49000,./main < seq_tmp.txt,0.01691576022789474,0.005769181128679773,0.014974026820000002,0.014429225789473681,0.0028305960526315787,0.012912166320000001,0.036475796320000003
50000,./main < seq_tmp.txt,0.03583736800704224,0.0018216982137539118,0.036455405499999996,0.03066779323943662,0.00510904647887324,0.032964258499999996,0.042361236499999996
51000,./main < seq_tmp.txt,0.02658772250684931,0.010110834610314838,0.033367204000000004,0.02203312191780822,0.004686722465753423,0.0138681555,0.039188450500000006
52000,./main < seq_tmp.txt,0.02361695345304348,0.009591650224878888,0.01765837954,0.01957729768115942,0.004179666376811594,0.015413923540000003,0.043960600540000005
53000,./main < seq_tmp.txt,0.037161319039411764,0.004678611045922443,0.03792048826,0.0316149711764706,0.0055069191176470595,0.01624139226,0.04564288326
54000,./main < seq_tmp.txt,0.03654774550363637,0.00735010545851527,0.03784413614000001,0.030773102424242416,0.005446764848484848,0.017554808640000003,0.061764178640000014
55000,./main < seq_tmp.txt,0.02547162024307693,0.0104478123764515,0.019171493920000005,0.02141794769230769,0.004260536923076923,0.01494514292,0.04079112892
56000,./main < seq_tmp.txt,0.04176116489538464,0.003188485609855919,0.04218001888,0.03474206769230769,0.006895199999999998,0.01930692288,0.04517401688000001
57000,./main < seq_tmp.txt,0.027328152601550377,0.011028884646512955,0.0207053564,0.022828325581395352,0.004669632868217055,0.015118605399999999,0.0430697124
58000,./main < seq_tmp.txt,0.02513595657592594,0.010528396437228919,0.019648099400000004,0.02110843074074074,0.004248985185185184,0.014788641400000004,0.042212459400000006
59000,./main < seq_tmp.txt,0.030492671225937497,0.011566858858042916,0.023221665140000004,0.0252513003125,0.005308491250000003,0.018351070140000002,0.05202714314
60000,./main < seq_tmp.txt,0.041190951940000005,0.008240331410848763,0.044821228940000006,0.034825359344262286,0.006345813114754098,0.02058447494,0.050448096940000006
61000,./main < seq_tmp.txt,0.02905609720043796,0.011462334661273357,0.022651598579999998,0.024259788467153286,0.004895425693430657,0.01646116358,0.04883274258
62000,./main < seq_tmp.txt,0.02640421105820224,0.010756258788679727,0.021051043620000005,0.022402462921348315,0.004209209438202247,0.016405940620000004,0.04537938862
63000,./main < seq_tmp.txt,0.03444451023586206,0.011366217653958007,0.041302005460000006,0.028697243103448275,0.005790818275862066,0.01715020296,0.048666167960000006
64000,./main < seq_tmp.txt,0.030927572549830515,0.012104075019723297,0.02504727616,0.02541272610169492,0.005555920677966101,0.01718766516,0.04770524216000001
65000,./main < seq_tmp.txt,0.02836407243666667,0.01145158927969222,0.021746001020000003,0.023211419999999996,0.005261673333333333,0.01838676452,0.04897036952
66000,./main < seq_tmp.txt,0.03750189585642857,0.01201354796176842,0.04412545816,0.030754581428571428,0.006754244285714285,0.01753471166,0.05108874566
67000,./main < seq_tmp.txt,0.03687524727642857,0.013594741294390157,0.045081853580000004,0.031249733571428566,0.005664494642857142,0.017892203080000002,0.051785656080000006
68000,./main < seq_tmp.txt,0.042071700345,0.01179197344115719,0.04891301672000001,0.036009687142857134,0.0060017678571428566,0.022887683220000003,0.05140290522
69000,./main < seq_tmp.txt,0.037657281647213096,0.011831452657401442,0.04526066218,0.03300332918032786,0.004747208196721313,0.01841023318,0.04899004018
70000,./main < seq_tmp.txt,0.03505264730545454,0.014117811028824371,0.026660051560000002,0.028789545454545453,0.005768527636363637,0.016732835560000003,0.07838741456000001
71000,./main < seq_tmp.txt,0.037321479221509433,0.012935074290118292,0.04590675958,0.03320233245283019,0.0042625373584905665,0.01570169958,0.051762550580000004
72000,./main < seq_tmp.txt,0.03639430643714287,0.012739662301578641,0.04530833008,0.03125372571428571,0.00522831,0.01888493408,0.050746501080000006
73000,./main < seq_tmp.txt,0.032631905751111114,0.014214943836919762,0.025627697140000003,0.028420422962962964,0.00445683037037037,0.01598602164,0.05373789164000001
74000,./main < seq_tmp.txt,0.03926268329565219,0.012215509611904676,0.047004276100000006,0.033524762608695656,0.00578535695652174,0.017513158100000002,0.0524422091
75000,./main < seq_tmp.txt,0.04539160749963303,0.01165631248312645,0.05115171794000001,0.037897790275229354,0.007461995963302753,0.02482782194,0.05774678594
76000,./main < seq_tmp.txt,0.04065008536181819,0.012141161383070958,0.04753188198,0.03484010727272728,0.005939072727272727,0.020987949980000004,0.051733424980000005
77000,./main < seq_tmp.txt,0.03155509527407409,0.012775324528416494,0.0237726267,0.026602745925925923,0.005088962222222222,0.0190391707,0.0517233417
78000,./main < seq_tmp.txt,0.045706160237777786,0.009456410369994379,0.04938934996000001,0.04007785777777778,0.00564626177777778,0.02186350646,0.05511059846000001
79000,./main < seq_tmp.txt,0.045369434609999995,0.010117107789240446,0.049901035860000005,0.03962058807692305,0.005770079615384615,0.021386022860000003,0.053664344860000004
80000,./main < seq_tmp.txt,0.032304842697623765,0.012618550370256276,0.02456329046,0.02696697009900991,0.005385648316831683,0.020657401460000002,0.053300987460000004
81000,./main < seq_tmp.txt,0.03979384852592592,0.013855468618811534,0.031359133600000005,0.033882455555555566,0.0058897792592592585,0.0236115711,0.056447924100000005
82000,./main < seq_tmp.txt,0.049721232812549046,0.009873330531834751,0.053960797440000006,0.041360438039215686,0.00829815764705882,0.026596140440000002,0.057583075440000006
83000,./main < seq_tmp.txt,0.048952330980000014,0.007664561225983354,0.0515883273,0.04217856,0.006731855200000001,0.0276210288,0.0551004158
84000,./main < seq_tmp.txt,0.042954398455841585,0.011816896626931172,0.04969303404000001,0.03725718673267327,0.00570231108910891,0.01837924104,0.05435005904
85000,./main < seq_tmp.txt,0.030876501983076926,0.011819110263135802,0.02425412906,0.026745935164835165,0.004325440659340659,0.02147470006,0.05471822806
86000,./main < seq_tmp.txt,0.02937988442999999,0.010106262556459676,0.02504778238,0.02424861,0.005255178799999999,0.02300424888,0.054854118880000004
87000,./main < seq_tmp.txt,0.03778416281696969,0.013989103745222614,0.026810454120000004,0.031887508282828284,0.005945043434343432,0.021601223120000002,0.05634914012
88000,./main < seq_tmp.txt,0.04655105993333334,0.010623617360050047,0.0515310566,0.04073077607843137,0.00594044117647059,0.0218573036,0.058281711599999994
89000,./main < seq_tmp.txt,0.030779186770980405,0.011377873117207166,0.024948998320000006,0.02622426980392157,0.004721285882352941,0.023311195320000005,0.054843932320000004
90000,./main < seq_tmp.txt,0.052269749452307696,0.008867133279378174,0.05571408876,0.044308569230769215,0.007838228461538461,0.03215791776,0.059160592760000005
